Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.69 | 0.09216 | 0.91471 | 0.06765 | 21.7873 | 17.6745 | 2.92607 | 
 1 -> | 2006.14 | 0.10040 | 0.94779 | 0.06827 | 15.8996 | 58.9317 | 0.71431 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00287 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 4 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00287 | 
 5 -> | 2000.59 | 0.05882 | 0.88235 | 0.00000 | 10.0000 | 6.11765 | 0.04877 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00287 | 
 7 -> | 2012.92 | 0.11230 | 0.88235 | 0.04813 | 5.63102 | 4.43316 | 0.53645 | 
 8 -> | 2011.03 | 0.08571 | 0.88571 | 0.02857 | 13.6571 | 116.257 | 0.10040 | 
 9 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 10 -> | 1993.87 | 0.00000 | 0.73333 | 0.06667 | 18.6667 | 13.0000 | 0.04303 | 
 11 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00287 | 
 12 -> | 2004.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 13 -> | 2009.34 | 0.10390 | 0.89610 | 0.05195 | 7.67532 | 69.5584 | 0.22089 | 
 14 -> | 1995.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 15 -> | 2010.76 | 0.11236 | 0.89513 | 0.05243 | 11.2172 | 9.11236 | 0.76594 | 
 16 -> | 1990.39 | 0.06962 | 0.93038 | 0.00633 | 19.7658 | 24.7342 | 0.45325 | 
 17 -> | 2005.83 | 0.09502 | 0.92056 | 0.04829 | 5.47897 | 12.7897 | 3.68341 | 
 18 -> | 2014.30 | 0.11903 | 0.87770 | 0.04120 | 1.51210 | 3.27731 | 4.38624 | 
 19 -> | 2005.22 | 0.10612 | 0.91091 | 0.03768 | 0.93043 | 1.59081 | 86.0983 | 

Gen  1|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.65 | 0.08642 | 0.94753 | 0.07099 | 23.8611 | 19.7685 | 0.93002 | 
 1 -> | 2012.40 | 0.10000 | 0.80000 | 0.05000 | 17.9500 | 41.9000 | 0.11482 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 5 -> | 2007.33 | 0.00000 | 1.00000 | 0.00000 | 18.6667 | 6.16667 | 0.01722 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 2012.95 | 0.02439 | 0.90244 | 0.02439 | 13.3659 | 9.95122 | 0.11769 | 
 8 -> | 2011.03 | 0.08571 | 0.88571 | 0.02857 | 13.6571 | 116.257 | 0.00000 | 
 9 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 10 -> | 1997.65 | 0.22500 | 0.92500 | 0.00000 | 31.1250 | 5.25000 | 0.11482 | 
 11 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 12 -> | 2004.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 13 -> | 2013.81 | 0.13514 | 0.91892 | 0.10811 | 16.5405 | 50.7027 | 0.10621 | 
 14 -> | 1995.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2012.45 | 0.04615 | 0.90769 | 0.09231 | 17.8154 | 6.61538 | 0.18658 | 
 16 -> | 2001.11 | 0.07159 | 0.94631 | 0.04027 | 27.1230 | 79.0268 | 1.28308 | 
 17 -> | 2003.70 | 0.10547 | 0.93945 | 0.04883 | 6.15039 | 28.4922 | 1.46966 | 
 18 -> | 2012.89 | 0.05682 | 0.89773 | 0.04545 | 7.46591 | 16.5341 | 0.25260 | 
 19 -> | 2005.78 | 0.10942 | 0.90604 | 0.04146 | 1.31344 | 1.69060 | 95.4073 | 

Gen  2|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2010.98 | 0.12037 | 0.84259 | 0.06481 | 26.8519 | 22.0185 | 0.31002 | 
 1 -> | 2009.47 | 0.11765 | 0.76471 | 0.00000 | 26.8235 | 34.7059 | 0.04880 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 5 -> | 2001.00 | 0.50000 | 1.00000 | 0.00000 | 22.0000 | 14.0000 | 0.00574 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 2008.82 | 0.00000 | 0.82353 | 0.11765 | 13.1176 | 18.7647 | 0.04880 | 
 8 -> | 2011.03 | 0.08571 | 0.88571 | 0.02857 | 13.6571 | 116.257 | 0.00000 | 
 9 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 10 -> | 1999.98 | 0.12963 | 0.90741 | 0.01852 | 52.5370 | 11.7037 | 0.15501 | 
 11 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00000 | 
 12 -> | 2004.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 13 -> | 2011.33 | 0.16667 | 0.94444 | 0.16667 | 29.7778 | 43.6111 | 0.05167 | 
 14 -> | 1995.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2005.89 | 0.10303 | 0.93333 | 0.04848 | 25.8303 | 4.60606 | 0.47363 | 
 16 -> | 2007.77 | 0.09434 | 0.86792 | 0.16981 | 72.7358 | 88.2642 | 0.15214 | 
 17 -> | 2003.15 | 0.12500 | 0.90217 | 0.05163 | 19.2038 | 80.4158 | 1.05635 | 
 18 -> | 2006.48 | 0.11168 | 0.91201 | 0.06091 | 6.17428 | 32.5093 | 1.69647 | 
 19 -> | 2005.76 | 0.11006 | 0.90456 | 0.04371 | 1.36296 | 1.75619 | 96.0014 | 

Gen  3|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.09 | 0.09434 | 0.92453 | 0.05660 | 29.0943 | 19.9057 | 0.15214 | 
 1 -> | 2008.59 | 0.23529 | 0.82353 | 0.00000 | 27.7647 | 30.4118 | 0.04880 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 5 -> | 1993.00 | 0.10000 | 1.00000 | 0.00000 | 24.0000 | 23.5000 | 0.02871 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 2009.80 | 0.05714 | 0.84286 | 0.08571 | 14.6571 | 19.3286 | 0.20094 | 
 8 -> | 2011.03 | 0.08571 | 0.88571 | 0.02857 | 13.6571 | 116.257 | 0.00000 | 
 9 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 10 -> | 1998.08 | 0.08333 | 1.00000 | 0.00000 | 61.3333 | 20.5000 | 0.03445 | 
 11 -> | 2014.00 | 0.00000 | 1.00000 | 0.00000 | 12.0000 | 15.0000 | 0.00287 | 
 12 -> | 2004.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 13 -> | 2007.03 | 0.10256 | 0.89744 | 0.02564 | 34.1538 | 42.7949 | 0.11195 | 
 14 -> | 1995.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 15 -> | 2004.85 | 0.08242 | 0.91758 | 0.05495 | 32.2198 | 5.78571 | 0.52245 | 
 16 -> | 2003.50 | 0.33333 | 0.83333 | 0.00000 | 90.8333 | 36.0000 | 0.01722 | 
 17 -> | 2005.58 | 0.11628 | 0.90698 | 0.09302 | 78.1860 | 95.6744 | 0.12344 | 
 18 -> | 2005.47 | 0.10256 | 0.89499 | 0.05983 | 11.5934 | 56.3956 | 2.35102 | 
 19 -> | 2005.73 | 0.11416 | 0.90183 | 0.04672 | 1.38899 | 1.81563 | 96.4060 | 

Gen  4|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2012.73 | 0.15000 | 0.95000 | 0.10000 | 31.4250 | 19.2250 | 0.11483 | 
 1 -> | 2011.36 | 0.00000 | 1.00000 | 0.00000 | 28.2857 | 30.5714 | 0.04019 | 
 2 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 3 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
 4 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00000 | 
 5 -> | 1998.25 | 0.50000 | 0.75000 | 0.00000 | 26.2500 | 20.7500 | 0.01148 | 
 6 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 
 7 -> | 2005.09 | 0.13208 | 0.84906 | 0.07547 | 17.2642 | 25.3396 | 0.15215 | 
 8 -> | 2011.03 | 0.08571 | 0.88571 | 0.02857 | 13.6571 | 116.257 | 0.00000 | 
 9 -> | 2009.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 
