Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2011.91 | 0.11619 | 0.90049 | 0.04079 | 1.40173 | 0.17738 | 4.63544 | 
 1 -> | 2009.81 | 0.06250 | 0.93750 | 0.00000 | 0.00000 | 0.06250 | 0.04584 | 
 2 -> | 2003.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00286 | 
 3 -> | 2010.33 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 2.00000 | 0.00859 | 
 4 -> | 2010.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00286 | 
 5 -> | 2014.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00286 | 
 6 -> | 2005.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00286 | 
 7 -> | 2012.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 3.00000 | 0.00286 | 
 8 -> | 2015.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00286 | 
 9 -> | 2012.78 | 0.11111 | 0.85185 | 0.07407 | 0.92593 | 0.18519 | 0.07735 | 
 10 -> | 2011.74 | 0.07778 | 0.90000 | 0.08889 | 0.96667 | 0.07778 | 0.25784 | 
 11 -> | 2013.09 | 0.09890 | 0.87912 | 0.03297 | 0.52747 | 0.00000 | 0.26071 | 
 12 -> | 2011.22 | 0.07780 | 0.91533 | 0.05950 | 0.35011 | 0.00458 | 1.25197 | 
 13 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 8.00000 | 0.00000 | 0.00286 | 
 14 -> | 2010.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00286 | 
 15 -> | 1979.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 0.00000 | 0.00286 | 
 16 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 2.00000 | 0.00000 | 0.00286 | 
 17 -> | 1996.00 | 1.00000 | 1.00000 | 0.00000 | 1.00000 | 0.00000 | 0.00286 | 
 18 -> | 2016.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00286 | 
 19 -> | 1991.00 | 0.00000 | 1.00000 | 0.00000 | 1.00000 | 16.0000 | 0.00286 | 
 20 -> | 2011.23 | 0.13924 | 0.97468 | 0.02532 | 0.32911 | 0.13924 | 0.22633 | 
