Gen  0|   year  | multiple| success | suicide |  kills  |  wound  |    %    |
 0 -> | 2008.54 | 0.09147 | 0.93850 | 0.05840 | 2.58295 | 0.64134 | 5.55093 | 
 1 -> | 2008.33 | 0.33333 | 1.00000 | 0.00000 | 24.3333 | 0.33333 | 0.00861 | 
 2 -> | 2008.00 | 0.00000 | 1.00000 | 1.00000 | 18.0000 | 45.0000 | 0.00287 | 
 3 -> | 2015.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 4 -> | 2009.00 | 1.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 5 -> | 2008.31 | 0.11079 | 0.94317 | 0.04460 | 0.20863 | 0.35180 | 3.98749 | 
 6 -> | 2012.39 | 0.08837 | 0.89767 | 0.06047 | 18.0047 | 6.05581 | 0.61677 | 
 7 -> | 2009.62 | 0.15116 | 0.94186 | 0.03876 | 0.12403 | 0.10465 | 0.74012 | 
 8 -> | 2013.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00287 | 
 9 -> | 2008.00 | 0.00000 | 1.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00287 | 
 10 -> | 2011.67 | 0.09185 | 0.91045 | 0.05741 | 1.88404 | 0.26406 | 2.49864 | 
 11 -> | 1980.00 | 0.00000 | 1.00000 | 0.00000 | 3.00000 | 8.00000 | 0.00287 | 
 12 -> | 2001.00 | 0.00000 | 0.00000 | 0.00000 | 0.00000 | 1.00000 | 0.00287 | 
 13 -> | 1999.43 | 0.07843 | 0.90196 | 0.03922 | 56.0784 | 9.66667 | 0.14630 | 
 14 -> | 2002.32 | 0.11629 | 0.92684 | 0.04313 | 2.97189 | 4.37466 | 7.45001 | 
 15 -> | 2007.83 | 0.16667 | 1.00000 | 0.16667 | 5.50000 | 8.25000 | 0.03442 | 
 16 -> | 2012.43 | 0.00000 | 1.00000 | 0.00000 | 39.4286 | 13.8571 | 0.02008 | 
